"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"Illinois","IL","Douglas County","17","041","dist_MAT","2017","23.33"
"Illinois","IL","DuPage County","17","043","dist_MAT","2017","2.67"
"Illinois","IL","Edgar County","17","045","dist_MAT","2017","18.5"
"Illinois","IL","Edwards County","17","047","dist_MAT","2017","30"
"Illinois","IL","Effingham County","17","049","dist_MAT","2017","33.62"
"Illinois","IL","Fayette County","17","051","dist_MAT","2017","22.22"
"Illinois","IL","Ford County","17","053","dist_MAT","2017","19.11"
"Illinois","IL","Franklin County","17","055","dist_MAT","2017","18.56"
"Illinois","IL","Fulton County","17","057","dist_MAT","2017","27"
"Illinois","IL","Gallatin County","17","059","dist_MAT","2017","33.83"
"Illinois","IL","Greene County","17","061","dist_MAT","2017","31.4"
"Illinois","IL","Grundy County","17","063","dist_MAT","2017","10.44"
"Illinois","IL","Hamilton County","17","065","dist_MAT","2017","31"
"Illinois","IL","Hancock County","17","067","dist_MAT","2017","30.53"
"Illinois","IL","Hardin County","17","069","dist_MAT","2017","34.5"
"Illinois","IL","Henderson County","17","071","dist_MAT","2017","30.75"
"Illinois","IL","Henry County","17","073","dist_MAT","2017","21.2"
"Illinois","IL","Iroquois County","17","075","dist_MAT","2017","13.35"
"Illinois","IL","Jackson County","17","077","dist_MAT","2017","8.73"
"Illinois","IL","Jasper County","17","079","dist_MAT","2017","40"
"Illinois","IL","Jefferson County","17","081","dist_MAT","2017","20.45"
"Illinois","IL","Jersey County","17","083","dist_MAT","2017","12.83"
"Illinois","IL","Jo Daviess County","17","085","dist_MAT","2017","10.89"
"Illinois","IL","Johnson County","17","087","dist_MAT","2017","17.25"
"Illinois","IL","Kane County","17","089","dist_MAT","2017","6.55"
"Illinois","IL","Kankakee County","17","091","dist_MAT","2017","9.19"
"Illinois","IL","Kendall County","17","093","dist_MAT","2017","4.86"
"Illinois","IL","Knox County","17","095","dist_MAT","2017","10.88"
"Illinois","IL","Lake County","17","097","dist_MAT","2017","2.81"
"Illinois","IL","LaSalle County","17","099","dist_MAT","2017","12.72"
"Illinois","IL","Lawrence County","17","101","dist_MAT","2017","14"
"Illinois","IL","Lee County","17","103","dist_MAT","2017","10.29"
"Illinois","IL","Livingston County","17","105","dist_MAT","2017","13.18"
"Illinois","IL","Logan County","17","107","dist_MAT","2017","18.57"
"Illinois","IL","McDonough County","17","109","dist_MAT","2017","34.91"
"Illinois","IL","McHenry County","17","111","dist_MAT","2017","4.95"
"Illinois","IL","McLean County","17","113","dist_MAT","2017","11.44"
"Illinois","IL","Macon County","17","115","dist_MAT","2017","5.31"
"Illinois","IL","Macoupin County","17","117","dist_MAT","2017","19.3"
"Illinois","IL","Madison County","17","119","dist_MAT","2017","6.3"
"Illinois","IL","Marion County","17","121","dist_MAT","2017","7.36"
